Book,Character,F1,h,wF1,wh
Dune,Gurney Halleck/DE,0.535963237285614,3.2594636188747396e-07,0.5381292700767517,4.549789999509618e-08
Dune,Gurney Halleck/XD,0.5789884328842163,0.00022812729852093348,0.5742733478546143,0.0001968150095618918
Dune,Gurney Halleck,0.5655193328857422,0.10455404370698487,0.56111741065979,0.01124077832921404
Dune,Shaddam IV/DE,0.5234389901161194,0.01278504439287942,0.5263459086418152,0.06778219170785402
Dune,Shaddam Corrino IV/XD,0.5234718918800354,0.0009480905239706135,0.5249260663986206,7.932358610458084e-05
Dune,Shaddam Corrino IV,0.4981652498245239,0.2835774697222974,0.472642183303833,0.006588778014817882
Dune,Leto Atreides II/XD,0.5606701970100403,0.0008687544666935666,0.5439195036888123,8.422688475413462e-05
Dune,Leto Atreides II,0.5220441222190857,0.01842513100109456,0.5218577980995178,0.0011210564398336164
Dune,Leto Atreides II/DE,0.566229522228241,0.004120877359568109,0.5904116034507751,0.2198043582487257
Dune,Lucilla,0.5184893608093262,0.18041989232098912,0.5546405911445618,0.12004459180519331
Dune,Piter de Vries/XD,0.5338701605796814,0.504362358181385,0.554705798625946,0.4889792982719898
Dune,Piter de Vries/DE,0.5265918970108032,0.05385704729214943,0.5395046472549438,0.30489990705948605
Dune,Piter de Vries,0.5390039086341858,1.2255669645887044,0.5667362213134766,1.8558181576506183
Dune,Ghanima Atreides,0.49384599924087524,0.15756773607899885,0.5262296795845032,0.7713215001869783
Dune,Ghanima Atreides/DE,0.5396658778190613,0.0014068192536931317,0.5735228061676025,0.029207297586001425
Dune,Jamis,0.5369864106178284,0.02582526382575085,0.5495017170906067,0.04938810339653892
